Sample					CE(18:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		CE(18:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		CE(18:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		CE(20:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		CE(20:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		CE(22:6) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		Cal04_TG(15:0/15:0/15:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		Cal06_CE(17:0) Results		IS06_CE(17:0) (ISTD) Results		TG(42:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(42:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(42:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(44:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(44:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(44:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(46:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(46:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(46:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(46:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(48:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(48:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(48:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(48:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(48:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(50:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(51:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(51:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(51:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(51:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(52:6) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(53:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:6) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(54:7) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(55:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(55:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(55:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:6) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:7) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(56:8) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(57:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(57:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:10) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:4) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:5) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:6) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:8) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(58:9) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(59:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(59:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(60:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(60:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(60:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(62:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-50:0) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-50:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-50:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-52:1) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-52:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-56:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-56:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-58:2) Results		IS04_TG(17:0/17:017:0) (ISTD) Results		TG(O-58:3) Results		IS04_TG(17:0/17:017:0) (ISTD) Results	
Name	Data File	Type	Level	Acq. Date-Time	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area
0913AAC_01QC_A1	0913AAC_01QC_A1.d	QC	C4	8/2/2011 3:52 PM	10.299	93439	10.051	1271276	9.986	211359	10.051	1271276	9.730	5836	10.051	1271276	9.788	163691	10.051	1271276	9.524	28330	10.051	1271276	9.590	20091	10.051	1271276	9.153	1648941	10.051	1271276	10.307	14651931	10.307	14461604	8.625	64118	10.051	1271276	8.254	15340	10.051	1271276			10.051	1271276	8.996	148551	10.051	1271276	8.642	98834	10.051	1271276	8.312	35751	10.051	1271276	9.326	507202	10.051	1271276	9.004	539968	10.051	1271276	8.683	200444	10.051	1271276	8.337	49794	10.051	1271276	9.631	1438763	10.051	1271276	9.334	3584367	10.051	1271276	9.037	1923488	10.051	1271276	8.724	392257	10.051	1271276	8.419	61580	10.051	1271276	9.936	1083746	10.051	1271276	9.639	12997473	10.051	1271276	9.359	15092194	10.051	1271276	9.070	5263020	10.051	1271276	8.790	793757	10.051	1271276	8.485	131334	10.051	1271276	9.788	647208	10.051	1271276	9.507	1043555	10.051	1271276	9.235	493900	10.051	1271276	8.955	139999	10.051	1271276	10.192	180109	10.051	1271276	9.936	5163096	10.051	1271276	9.656	32754620	10.051	1271276	9.392	29090048	10.051	1271276	9.128	11060371	10.051	1271276	8.856	1741744	10.051	1271276	8.633	246034	10.051	1271276	10.051	103532	10.051	1271276	10.439	41305	10.051	1271276	10.192	317040	10.051	1271276	9.936	4774741	10.051	1271276	9.672	12293289	10.051	1271276	9.408	10039679	10.051	1271276	9.356	6074697	10.051	1271276	8.955	2466094	10.051	1271276	8.831	555427	10.051	1271276	9.953	72370	10.051	1271276	9.729	419485	10.051	1271276	9.429	475664	10.051	1271276	10.678	19770	10.051	1271276	10.447	35438	10.051	1271276	10.200	115235	10.051	1271276	9.944	409775	10.051	1271276	9.730	486848	10.051	1271276	9.553	1848732	10.051	1271276	9.318	2546673	10.051	1271276	9.156	2293524	10.051	1271276	8.889	750933	10.051	1271276	10.192	10761	10.051	1271276	9.920	58204	10.051	1271276	10.678	16112	10.051	1271276	8.642	93877	10.051	1271276	10.447	48572	10.051	1271276	10.266	53152	10.051	1271276	9.969	44622	10.051	1271276	9.812	73120	10.051	1271276	9.606	221879	10.051	1271276	9.194	363611	10.051	1271276	8.914	244015	10.051	1271276			10.051	1271276			10.051	1271276	10.904	7966	10.051	1271276	10.678	20461	10.051	1271276	10.497	19939	10.051	1271276	10.662	4300	10.051	1271276			10.051	1271276	10.101	2998	10.051	1271276	9.854	562	10.051	1271276	10.357	1767	10.051	1271276	10.084	3724	10.051	1271276			10.051	1271276	9.936	1911	10.051	1271276			10.051	1271276			10.051	1271276
0913AAC_01QC_A2	0913AAC_01QC_A2.d	QC	C4	8/2/2011 4:09 PM	10.294	91199	10.055	1253673	9.989	207763	10.055	1253673	9.733	5101	10.055	1253673	9.799	163990	10.055	1253673	9.510	26882	10.055	1253673	9.593	20013	10.055	1253673	9.156	1634230	10.055	1253673	10.310	14517522	10.310	14535366	8.628	62078	10.055	1253673	8.265	16449	10.055	1253673			10.055	1253673	8.999	151556	10.055	1253673	8.653	96317	10.055	1253673	8.307	31073	10.055	1253673	9.329	500209	10.055	1253673	9.007	535364	10.055	1253673	8.686	194854	10.055	1253673	8.348	48992	10.055	1253673	9.634	1424988	10.055	1253673	9.337	3566670	10.055	1253673	9.040	1906827	10.055	1253673	8.727	387862	10.055	1253673	8.422	73394	10.055	1253673	9.931	1070931	10.055	1253673	9.642	12918981	10.055	1253673	9.362	15017871	10.055	1253673	9.073	5240470	10.055	1253673	8.785	782271	10.055	1253673	8.496	125187	10.055	1253673	9.791	627530	10.055	1253673	9.502	1021374	10.055	1253673	9.230	490293	10.055	1253673	8.950	127401	10.055	1253673	10.195	169474	10.055	1253673	9.939	5105788	10.055	1253673	9.651	32620678	10.055	1253673	9.395	28935283	10.055	1253673	9.123	10980564	10.055	1253673	8.859	1737002	10.055	1253673	8.645	244069	10.055	1253673	10.055	99709	10.055	1253673	10.450	45188	10.055	1253673	10.195	308595	10.055	1253673	9.939	4712158	10.055	1253673	9.675	12212435	10.055	1253673	9.411	10000087	10.055	1253673	9.353	6015847	10.055	1253673	8.951	2430013	10.055	1253673	8.618	518598	10.055	1253673	9.953	70854	10.055	1253673	9.728	413106	10.055	1253673	9.428	440256	10.055	1253673	10.689	22076	10.055	1253673	10.442	33187	10.055	1253673	10.186	113003	10.055	1253673	9.939	400097	10.055	1253673	9.726	498833	10.055	1253673	9.553	1844568	10.055	1253673	9.321	2521081	10.055	1253673	9.152	2287142	10.055	1253673	8.892	749512	10.055	1253673	10.195	11873	10.055	1253673	9.923	53403	10.055	1253673	10.681	17826	10.055	1253673	8.653	90784	10.055	1253673	10.442	47643	10.055	1253673	10.261	52179	10.055	1253673	9.956	44296	10.055	1253673	9.807	75680	10.055	1253673	9.609	223035	10.055	1253673	9.189	359312	10.055	1253673	8.925	233915	10.055	1253673			10.055	1253673			10.055	1253673	10.904	5937	10.055	1253673	10.681	17849	10.055	1253673	10.492	16938	10.055	1253673	10.665	1223	10.055	1253673			10.055	1253673	10.096	1417	10.055	1253673	9.749	358	10.055	1253673	10.384	3195	10.055	1253673	10.079	4541	10.055	1253673			10.055	1253673	9.939	2143	10.055	1253673			10.055	1253673	10.022	181	10.055	1253673
0913AAC_01QC_A3	0913AAC_01QC_A3.d	QC	C4	8/2/2011 4:26 PM	10.288	92042	10.057	1212585	9.983	216928	10.057	1212585	9.735	5594	10.057	1212585	9.785	161278	10.057	1212585	9.521	27555	10.057	1212585	9.587	18684	10.057	1212585	9.158	1601793	10.057	1212585	10.304	14167570	10.304	13992218	8.631	59642	10.057	1212585	8.243	19068	10.057	1212585	7.798	1107	10.057	1212585	8.985	159156	10.057	1212585	8.647	96089	10.057	1212585	8.301	33929	10.057	1212585	9.331	497363	10.057	1212585	9.010	512321	10.057	1212585	8.688	191286	10.057	1212585	8.326	47270	10.057	1212585	9.636	1392350	10.057	1212585	9.340	3539211	10.057	1212585	9.043	1867359	10.057	1212585	8.721	377030	10.057	1212585	8.408	64407	10.057	1212585	9.933	1043013	10.057	1212585	9.645	12680722	10.057	1212585	9.356	14847741	10.057	1212585	9.076	5183752	10.057	1212585	8.787	768699	10.057	1212585	8.499	121368	10.057	1212585	9.785	603398	10.057	1212585	9.505	1007834	10.057	1212585	9.232	464402	10.057	1212585	8.952	130632	10.057	1212585	10.189	162400	10.057	1212585	9.933	4971374	10.057	1212585	9.653	32288571	10.057	1212585	9.397	28524198	10.057	1212585	9.125	10918092	10.057	1212585	8.861	1711827	10.057	1212585	8.647	225697	10.057	1212585	10.049	95090	10.057	1212585	10.436	42117	10.057	1212585	10.189	307062	10.057	1212585	9.941	4594997	10.057	1212585	9.678	12109970	10.057	1212585	9.414	9729069	10.057	1212585	9.355	5977272	10.057	1212585	8.954	2420952	10.057	1212585	8.617	514695	10.057	1212585	9.955	68865	10.057	1212585	9.727	390217	10.057	1212585	9.427	419981	10.057	1212585	10.675	19347	10.057	1212585	10.453	32959	10.057	1212585	10.189	109908	10.057	1212585	9.941	393243	10.057	1212585	9.728	476335	10.057	1212585	9.555	1798571	10.057	1212585	9.323	2461874	10.057	1212585	9.155	2239020	10.057	1212585	8.886	740156	10.057	1212585	10.205	5486	10.057	1212585	9.917	49438	10.057	1212585	10.684	16409	10.057	1212585	8.664	93826	10.057	1212585	10.453	46951	10.057	1212585	10.255	51031	10.057	1212585	9.966	46538	10.057	1212585	9.801	80885	10.057	1212585	9.612	219152	10.057	1212585	9.191	331051	10.057	1212585	8.911	228798	10.057	1212585			10.057	1212585			10.057	1212585	10.906	7219	10.057	1212585	10.684	18030	10.057	1212585	10.494	18573	10.057	1212585	10.675	2464	10.057	1212585			10.057	1212585	10.090	2250	10.057	1212585	9.834	1067	10.057	1212585	10.362	2715	10.057	1212585	10.098	3308	10.057	1212585			10.057	1212585	10.016	351	10.057	1212585			10.057	1212585			10.057	1212585
0913AAC_01CAL3_A1	0913AAC_01CAL3_A1.d	Cal	C3	8/2/2011 4:43 PM	10.306	90101	10.051	1405409	9.993	215649	10.051	1405409	9.729	6916	10.051	1405409	9.795	157763	10.051	1405409	9.523	26793	10.051	1405409	9.597	20751	10.051	1405409	9.152	472818	10.051	1405409	10.315	14438733	10.694	149831	8.633	62464	10.051	1405409	8.253	19991	10.051	1405409	7.899	808	10.051	1405409	8.995	154445	10.051	1405409	8.633	96934	10.051	1405409	8.303	37444	10.051	1405409	9.325	499480	10.051	1405409	9.012	542994	10.051	1405409	8.682	197531	10.051	1405409	8.336	49358	10.051	1405409	9.630	1453200	10.051	1405409	9.334	3585479	10.051	1405409	9.037	1921114	10.051	1405409	8.715	392762	10.051	1405409	8.418	66802	10.051	1405409	9.935	1093114	10.051	1405409	9.639	13025677	10.051	1405409	9.358	15118600	10.051	1405409	9.070	5272039	10.051	1405409	8.781	793303	10.051	1405409	8.493	128543	10.051	1405409	9.779	645100	10.051	1405409	9.507	1034612	10.051	1405409	9.235	490368	10.051	1405409	8.954	129272	10.051	1405409	10.191	173680	10.051	1405409	9.935	5206389	10.051	1405409	9.647	32811912	10.051	1405409	9.391	29144846	10.051	1405409	9.119	10998494	10.051	1405409	8.864	1753391	10.051	1405409	8.641	230930	10.051	1405409	10.051	101425	10.051	1405409	10.438	47634	10.051	1405409	10.191	317325	10.051	1405409	9.935	4819145	10.051	1405409	9.672	12325930	10.051	1405409	9.408	10102785	10.051	1405409	9.356	6045555	10.051	1405409	8.954	2446048	10.051	1405409	8.618	515659	10.051	1405409	9.956	77899	10.051	1405409	9.728	419121	10.051	1405409	9.428	461226	10.051	1405409	10.677	19934	10.051	1405409	10.447	35491	10.051	1405409	10.191	112518	10.051	1405409	9.935	406386	10.051	1405409	9.729	489204	10.051	1405409	9.556	1862950	10.051	1405409	9.317	2533950	10.051	1405409	9.155	2294822	10.051	1405409	8.888	763861	10.051	1405409	10.191	9740	10.051	1405409	9.927	54658	10.051	1405409	10.686	16740	10.051	1405409	8.641	89903	10.051	1405409	10.455	47608	10.051	1405409	10.257	53340	10.051	1405409	9.968	42035	10.051	1405409	9.812	84260	10.051	1405409	9.614	239203	10.051	1405409	9.185	365729	10.051	1405409	8.921	237005	10.051	1405409			10.051	1405409			10.051	1405409	10.904	7387	10.051	1405409	10.694	18212	10.051	1405409	10.496	19502	10.051	1405409	10.661	1439	10.051	1405409			10.051	1405409	10.109	1405	10.051	1405409	9.861	902	10.051	1405409	10.372	2439	10.051	1405409	10.100	3607	10.051	1405409			10.051	1405409	10.010	360	10.051	1405409			10.051	1405409			10.051	1405409
0913AAC_01CAL5_A1	0913AAC_01CAL5_A1.d	Cal	C5	8/2/2011 5:00 PM	10.300	89770	10.053	1395494	9.979	210858	10.053	1395494	9.740	5788	10.053	1395494	9.789	160679	10.053	1395494	9.525	28286	10.053	1395494	9.591	20692	10.053	1395494	9.154	7807314	10.053	1395494	10.300	14223009	10.300	14249092	8.635	57173	10.053	1395494	8.264	16321	10.053	1395494			10.053	1395494	8.989	162167	10.053	1395494	8.643	97161	10.053	1395494	8.313	33412	10.053	1395494	9.327	494771	10.053	1395494	9.006	528216	10.053	1395494	8.684	193160	10.053	1395494	8.346	48611	10.053	1395494	9.632	1396051	10.053	1395494	9.336	3467684	10.053	1395494	9.039	1861593	10.053	1395494	8.717	386859	10.053	1395494	8.420	68247	10.053	1395494	9.929	1044670	10.053	1395494	9.641	12639997	10.053	1395494	9.360	14671058	10.053	1395494	9.072	5161928	10.053	1395494	8.791	766171	10.053	1395494	8.495	118957	10.053	1395494	9.789	606787	10.053	1395494	9.500	989523	10.053	1395494	9.237	480292	10.053	1395494	8.956	133199	10.053	1395494	10.193	168657	10.053	1395494	9.929	4978217	10.053	1395494	9.649	32032792	10.053	1395494	9.393	28432028	10.053	1395494	9.121	11122667	10.053	1395494	8.857	1675770	10.053	1395494	8.643	236076	10.053	1395494	10.053	98044	10.053	1395494	10.440	41540	10.053	1395494	10.193	296592	10.053	1395494	9.937	4607714	10.053	1395494	9.674	11902960	10.053	1395494	9.410	9732274	10.053	1395494	9.351	6080187	10.053	1395494	8.957	2389518	10.053	1395494	8.617	506481	10.053	1395494	9.951	69510	10.053	1395494	9.727	416024	10.053	1395494	9.430	455327	10.053	1395494	10.679	16602	10.053	1395494	10.432	31868	10.053	1395494	10.193	110159	10.053	1395494	9.937	389910	10.053	1395494	9.731	465082	10.053	1395494	9.551	1780806	10.053	1395494	9.319	2406410	10.053	1395494	9.151	2302019	10.053	1395494	8.890	727658	10.053	1395494	10.193	11645	10.053	1395494	9.921	55864	10.053	1395494	10.679	14586	10.053	1395494	8.635	88516	10.053	1395494	10.449	44773	10.053	1395494	10.259	48218	10.053	1395494	9.962	41125	10.053	1395494	9.814	79877	10.053	1395494	9.608	213520	10.053	1395494	9.187	365285	10.053	1395494	8.915	220056	10.053	1395494			10.053	1395494			10.053	1395494	10.902	7135	10.053	1395494	10.688	16834	10.053	1395494	10.424	19225	10.053	1395494	10.712	2273	10.053	1395494			10.053	1395494	10.086	376	10.053	1395494			10.053	1395494	10.358	2701	10.053	1395494	10.102	4466	10.053	1395494			10.053	1395494			10.053	1395494			10.053	1395494			10.053	1395494
0913AAC_01CAL6_A1	0913AAC_01CAL6_A1.d	Cal	C6	8/2/2011 5:17 PM	10.295	84029	10.056	1380897	9.982	195250	10.056	1380897	9.726	5733	10.056	1380897	9.784	157266	10.056	1380897	9.528	27372	10.056	1380897	9.586	21982	10.056	1380897	9.157	14083181	10.056	1380897	10.312	13074535	10.312	13094336	8.622	52036	10.056	1380897	8.234	13473	10.056	1380897			10.056	1380897	8.993	142954	10.056	1380897	8.646	86863	10.056	1380897	8.300	33482	10.056	1380897	9.331	445872	10.056	1380897	9.009	479219	10.056	1380897	8.688	174660	10.056	1380897	8.349	44331	10.056	1380897	9.636	1277119	10.056	1380897	9.339	3073323	10.056	1380897	9.034	1653851	10.056	1380897	8.720	345844	10.056	1380897	8.407	58567	10.056	1380897	9.932	920030	10.056	1380897	9.636	11515012	10.056	1380897	9.355	13179169	10.056	1380897	9.067	4581536	10.056	1380897	8.786	672007	10.056	1380897	8.481	115161	10.056	1380897	9.784	521997	10.056	1380897	9.504	859893	10.056	1380897	9.232	428796	10.056	1380897	8.943	121800	10.056	1380897	10.188	155746	10.056	1380897	9.932	4334023	10.056	1380897	9.652	29612100	10.056	1380897	9.388	26076442	10.056	1380897	9.124	10151504	10.056	1380897	8.861	1493662	10.056	1380897	8.638	207983	10.056	1380897	10.048	85657	10.056	1380897	10.435	40477	10.056	1380897	10.196	254778	10.056	1380897	9.941	3995148	10.056	1380897	9.669	10627947	10.056	1380897	9.405	8624191	10.056	1380897	9.354	5463979	10.056	1380897	8.953	2074793	10.056	1380897	8.616	449805	10.056	1380897	9.954	67394	10.056	1380897	9.730	402632	10.056	1380897	9.430	446760	10.056	1380897	10.683	17843	10.056	1380897	10.435	29245	10.056	1380897	10.188	94874	10.056	1380897	9.932	337211	10.056	1380897	9.728	404167	10.056	1380897	9.555	1540929	10.056	1380897	9.322	2095758	10.056	1380897	9.154	1963292	10.056	1380897	8.885	636647	10.056	1380897	10.196	11446	10.056	1380897	9.924	49885	10.056	1380897	10.683	13394	10.056	1380897	8.646	80305	10.056	1380897	10.444	39843	10.056	1380897	10.254	44251	10.056	1380897	9.965	37614	10.056	1380897	9.809	69257	10.056	1380897	9.611	199515	10.056	1380897	9.190	326684	10.056	1380897	8.918	198071	10.056	1380897			10.056	1380897			10.056	1380897	10.902	7511	10.056	1380897	10.683	15769	10.056	1380897	10.427	16196	10.056	1380897	10.732	252	10.056	1380897			10.056	1380897	10.089	1554	10.056	1380897	9.875	1422	10.056	1380897	10.089	385	10.056	1380897	10.081	1557	10.056	1380897			10.056	1380897			10.056	1380897			10.056	1380897			10.056	1380897
0913AAC_01CAL0_A1	0913AAC_01CAL0_A1.d	Cal	C0	8/2/2011 5:34 PM	10.294	93352	10.055	1402948	9.989	204728	10.055	1402948	9.742	5556	10.055	1402948	9.791	159988	10.055	1402948	9.519	25815	10.055	1402948	9.593	20504	10.055	1402948	9.156	90716	10.055	1402948	10.311	14323217	10.311	14148058	8.621	57563	10.055	1402948	8.250	16384	10.055	1402948			10.055	1402948	8.992	154558	10.055	1402948	8.645	93262	10.055	1402948	8.299	34847	10.055	1402948	9.330	500089	10.055	1402948	9.000	530195	10.055	1402948	8.687	191061	10.055	1402948	8.340	46645	10.055	1402948	9.626	1436224	10.055	1402948	9.338	3529461	10.055	1402948	9.033	1870116	10.055	1402948	8.719	384934	10.055	1402948	8.414	61327	10.055	1402948	9.931	1073008	10.055	1402948	9.635	12862831	10.055	1402948	9.354	14893008	10.055	1402948	9.066	5132940	10.055	1402948	8.785	774190	10.055	1402948	8.489	123952	10.055	1402948	9.783	631342	10.055	1402948	9.503	1003747	10.055	1402948	9.231	483606	10.055	1402948	8.959	134728	10.055	1402948	10.195	171255	10.055	1402948	9.931	5087608	10.055	1402948	9.651	32424428	10.055	1402948	9.396	28794280	10.055	1402948	9.123	10732496	10.055	1402948	8.860	1720318	10.055	1402948	8.645	231469	10.055	1402948	10.055	99719	10.055	1402948	10.434	43706	10.055	1402948	10.187	304112	10.055	1402948	9.940	4715041	10.055	1402948	9.668	12109241	10.055	1402948	9.412	9931770	10.055	1402948	9.353	5899273	10.055	1402948	8.952	2412590	10.055	1402948	8.619	500256	10.055	1402948	9.953	74272	10.055	1402948	9.729	412920	10.055	1402948	9.429	467390	10.055	1402948	10.690	18763	10.055	1402948	10.434	35702	10.055	1402948	10.195	112520	10.055	1402948	9.940	398114	10.055	1402948	9.727	485219	10.055	1402948	9.554	1817887	10.055	1402948	9.313	2476963	10.055	1402948	9.153	2230362	10.055	1402948	8.893	741760	10.055	1402948	10.187	10989	10.055	1402948	9.923	56723	10.055	1402948	10.673	15167	10.055	1402948	8.654	92890	10.055	1402948	10.451	46076	10.055	1402948	10.253	51356	10.055	1402948	9.956	45775	10.055	1402948	9.808	82642	10.055	1402948	9.610	221014	10.055	1402948	9.189	351209	10.055	1402948	8.909	230614	10.055	1402948			10.055	1402948			10.055	1402948	10.905	8496	10.055	1402948	10.673	16540	10.055	1402948	10.476	18806	10.055	1402948	10.715	3458	10.055	1402948			10.055	1402948	10.096	3038	10.055	1402948			10.055	1402948	10.360	1700	10.055	1402948	10.080	5088	10.055	1402948			10.055	1402948	9.923	3816	10.055	1402948			10.055	1402948			10.055	1402948
