Sample					Cal01_PG(14:0/14:0) Results		IS01_PG(17:0/17:0) (ISTD) Results		Cal02_PE(15:0/15:0) Results		IS02_PE(17:0/17:0) (ISTD) Results		Cal03_PC19:0/19:0) Results		IS03_PC(17:0/17:0) (ISTD) Results		Cal05_DG(14:0/14:0) Results		IS05_DG(17:0/17:0) (ISTD) Results		Cal07_SM(d18:1/17:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		Cal08_Cer(d18:1/17:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cal09_LPC(19:0) Results		IS09_LPC(17:0) (ISTD) Results		Cer(d18:0/22:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:0/23:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:0/24:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/16:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/18:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/20:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/22:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/22:1) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/23:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/24:0) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		Cer(d18:1/24:1) Results		IS08_Cer(d18:1/17:0) (ISTD) Results		DG(36:2) Results		IS05_DG(17:0/17:0) (ISTD) Results		DG(36:3) Results		IS05_DG(17:0/17:0) (ISTD) Results		DG(36:4) Results		IS05_DG(17:0/17:0) (ISTD) Results		LPC(14:0) Results		IS09_LPC(17:0) (ISTD) Results		LPC(16:0) Results		IS09_LPC(17:0) (ISTD) Results		LPC(16:1) Results		IS09_LPC(17:0) (ISTD) Results		LPC(18:0) Results		IS09_LPC(17:0) (ISTD) Results		LPC(18:1) Results		IS09_LPC(17:0) (ISTD) Results		LPC(18:2) Results		IS09_LPC(17:0) (ISTD) Results		LPC(18:3) Results		IS09_LPC(17:0) (ISTD) Results		LPC(20:3) Results		IS09_LPC(17:0) (ISTD) Results		LPC(20:4) Results		IS09_LPC(17:0) (ISTD) Results		LPC(20:5) Results		IS09_LPC(17:0) (ISTD) Results		LPC(22:6) Results		IS09_LPC(17:0) (ISTD) Results		LPC(O-16:0) Results		IS09_LPC(17:0) (ISTD) Results		LPC(O-16:1) Results		IS09_LPC(17:0) (ISTD) Results		LPC(O-18:1) Results		IS09_LPC(17:0) (ISTD) Results		LPE(18:0) Results		IS02_PE(17:0/17:0) (ISTD) Results		LPE(18:1) Results		IS02_PE(17:0/17:0) (ISTD) Results		LPE(20:4) Results		IS02_PE(17:0/17:0) (ISTD) Results		LPE(22:6) Results		IS02_PE(17:0/17:0) (ISTD) Results		PC(32:0) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(32:1) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(32:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(34:1) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(34:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(34:3) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(34:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:1) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:3) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(36:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:3) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(38:7) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(40:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(40:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(40:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(40:7) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(40:8) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-34:1) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-34:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-34:3) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-36:2) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-36:3) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-36:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-36:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-36:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-38:4) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-38:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-38:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-38:7) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-40:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-42:6) Results		IS03_PC(17:0/17:0) (ISTD) Results		PC(O-44:5) Results		IS03_PC(17:0/17:0) (ISTD) Results		PE(34:2) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(36:3) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(36:4) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(38:2) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(38:4) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(38:6) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(O-36:5) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(O-38:5) Results		IS02_PE(17:0/17:0) (ISTD) Results		PE(O-38:7) Results		IS02_PE(17:0/17:0) (ISTD) Results		SM(d18:1/14:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/15:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/16:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/16:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/18:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/18:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/18:2) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/20:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/20:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/21:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/22:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/22:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/23:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/23:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/24:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/24:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/24:2) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/25:0) Results		IS07_SM(d18:1/17:0) (ISTD) Results		SM(d18:1/25:1) Results		IS07_SM(d18:1/17:0) (ISTD) Results	
Name	Data File	Type	Level	Acq. Date-Time	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area	RT	Area
0913AAC_01QC_A1	0913AAC_01QC_A1.d	QC	C4	8/2/2011 3:52 PM	3.109	201222	5.121	164085	4.552	939169	5.880	452346	6.886	2202149	5.698	1836462	5.855	304698	7.067	258901	4.728	1403598	4.731	1397503	5.698	919468	5.698	919468	1.829	1497070	1.380	1340334	7.421	8390	5.698	919468	7.685	5545	5.698	919468	7.924	18586	5.698	919468	5.360	17538	5.698	919468	6.498	1177	5.698	919468	6.704	13063	5.698	919468	7.232	58093	5.698	919468	6.778	9565	5.698	919468	7.504	48723	5.698	919468	7.759	131511	5.698	919468	7.276	108723	5.698	919468	6.605	154100	7.067	258901	6.127	143459	7.067	258901	5.624	45354	7.067	258901	0.949	69967	1.380	1340334	1.213	7420603	1.380	1340334	0.991	211115	1.380	1340334	1.625	2121798	1.380	1340334	1.271	1494532	1.380	1340334	1.040	1805383	1.380	1340334	0.916	31033	1.380	1340334	1.119	166437	1.380	1340334	1.007	465986	1.380	1340334	0.867	39188	1.380	1340334	0.958	98674	1.380	1340334	1.419	36853	1.380	1340334	1.362	58816	1.380	1340334	1.461	27795	1.380	1340334	1.065	41697	5.880	452346			5.880	452346			5.880	452346	1.015	6902	5.880	452346	5.030	1466456	5.698	1836462	4.445	2464881	5.698	1836462	3.884	272866	5.698	1836462	5.113	28057564	5.698	1836462	4.585	41086980	5.698	1836462	4.202	1317757	5.698	1836462	3.777	95270	5.698	1836462	5.781	4188523	5.698	1836462	5.286	25728967	5.698	1836462	4.767	16625409	5.698	1836462	4.254	26937044	5.698	1836462	4.016	2126470	5.698	1836462	3.478	50735	5.698	1836462	5.855	379156	5.698	1836462	5.454	3885970	5.698	1836462	5.028	16217294	5.698	1836462	4.652	7228503	5.698	1836462	4.297	8661434	5.698	1836462	3.546	27689	5.698	1836462	5.632	195808	5.698	1836462	5.328	1016542	5.698	1836462	4.997	2900470	5.698	1836462	4.371	454829	5.698	1836462	3.884	65591	5.698	1836462	5.550	450215	5.698	1836462	5.329	625741	5.698	1836462	4.948	491719	5.698	1836462	5.652	231862	5.698	1836462	5.632	135277	5.698	1836462	4.948	970382	5.698	1836462	4.833	897122	5.698	1836462	4.371	47180	5.698	1836462	5.632	362853	5.698	1836462	4.997	1134601	5.698	1836462	4.828	463922	5.698	1836462	4.626	143455	5.698	1836462	5.155	178552	5.698	1836462	6.127	41849	5.698	1836462	6.820	150651	5.698	1836462	4.791	111790	5.880	452346	5.880	88551	5.880	452346	4.725	129578	5.880	452346	4.808	812076	5.880	452346	4.132	96721	5.880	452346	4.511	112780	5.880	452346	5.072	83394	5.880	452346	5.748	120196	5.880	452346	4.874	39475	5.880	452346	3.645	570845	4.731	1397503	4.016	412919	4.731	1397503	4.379	8272572	4.731	1397503	3.761	1069648	4.731	1397503	5.105	2588115	4.731	1397503	4.503	1210107	4.731	1397503	4.635	55003	4.731	1397503	5.830	1105153	4.731	1397503	5.228	527994	4.731	1397503	6.160	306428	4.731	1397503	6.440	1958579	4.731	1397503	5.921	1575216	4.731	1397503	6.754	724621	4.731	1397503	6.203	585253	4.731	1397503	7.042	1072862	4.731	1397503	6.480	4209426	4.731	1397503	5.880	2063266	4.731	1397503	7.215	55204	4.731	1397503	6.651	167583	4.731	1397503
0913AAC_01QC_A2	0913AAC_01QC_A2.d	QC	C4	8/2/2011 4:09 PM	3.113	203794	5.124	158572	4.547	924831	5.883	443808	6.880	2186397	5.701	1801789	5.850	300322	7.062	256475	4.729	1393273	4.729	1393348	5.701	890083	5.701	890083	1.829	1494566	1.378	1324459	7.424	10624	5.701	890083	7.680	7181	5.701	890083	7.936	16580	5.701	890083	5.355	16434	5.701	890083	6.419	2598	5.701	890083	6.682	11459	5.701	890083	7.235	57948	5.701	890083	6.781	8822	5.701	890083	7.515	47371	5.701	890083	7.754	126781	5.701	890083	7.279	104671	5.701	890083	6.600	152331	7.062	256475	6.130	139316	7.062	256475	5.619	44495	7.062	256475	0.936	71638	1.378	1324459	1.216	7415607	1.378	1324459	0.985	211157	1.378	1324459	1.628	2124545	1.378	1324459	1.274	1495004	1.378	1324459	1.043	1801727	1.378	1324459	0.919	31912	1.378	1324459	1.121	164619	1.378	1324459	1.010	475492	1.378	1324459	0.870	39159	1.378	1324459	0.961	101088	1.378	1324459	1.414	40227	1.378	1324459	1.365	60135	1.378	1324459	1.480	32496	1.378	1324459	1.060	40798	5.883	443808			5.883	443808			5.883	443808	0.994	9781	5.883	443808	5.034	1447709	5.701	1801789	4.448	2428034	5.701	1801789	3.879	272602	5.701	1801789	5.116	27818831	5.701	1801789	4.588	40919578	5.701	1801789	4.205	1297152	5.701	1801789	3.772	91650	5.701	1801789	5.776	4159153	5.701	1801789	5.281	25372340	5.701	1801789	4.770	16450121	5.701	1801789	4.254	26765698	5.701	1801789	4.019	2088817	5.701	1801789	3.478	52616	5.701	1801789	5.858	378024	5.701	1801789	5.456	3815438	5.701	1801789	5.028	16037747	5.701	1801789	4.655	7163324	5.701	1801789	4.078	8746335	5.701	1801789	3.558	29012	5.701	1801789	5.644	191174	5.701	1801789	5.328	987709	5.701	1801789	5.001	2853570	5.701	1801789	4.374	451189	5.701	1801789	3.871	65713	5.701	1801789	5.553	446589	5.701	1801789			5.701	1801789	4.951	488706	5.701	1801789	5.655	230214	5.701	1801789	5.635	130042	5.701	1801789	4.943	954860	5.701	1801789	4.827	870304	5.701	1801789	4.374	45781	5.701	1801789	5.627	364468	5.701	1801789	5.001	1038058	5.701	1801789	4.828	469147	5.701	1801789	4.630	143286	5.701	1801789	5.154	177127	5.701	1801789	6.138	38862	5.701	1801789	6.823	147775	5.701	1801789	4.786	108414	5.883	443808	5.883	87547	5.883	443808	4.720	122702	5.883	443808	4.808	807196	5.883	443808	4.143	93426	5.883	443808	4.506	116982	5.883	443808	5.075	83031	5.883	443808	5.751	116824	5.883	443808	4.869	40166	5.883	443808	3.648	565891	4.729	1393348	4.011	402148	4.729	1393348	4.374	8252100	4.729	1393348	3.756	1063700	4.729	1393348	5.108	2573422	4.729	1393348	4.498	1208108	4.729	1393348	4.638	57763	4.729	1393348	5.842	1077817	4.729	1393348	5.223	527245	4.729	1393348	6.163	299592	4.729	1393348	6.443	1925291	4.729	1393348	5.924	1541197	4.729	1393348	6.748	721208	4.729	1393348	6.203	571891	4.729	1393348	7.037	1052588	4.729	1393348	6.476	4154144	4.729	1393348	5.883	2031270	4.729	1393348	7.218	55674	4.729	1393348	6.654	164906	4.729	1393348
0913AAC_01QC_A3	0913AAC_01QC_A3.d	QC	C4	8/2/2011 4:26 PM	3.115	202069	5.118	161200	4.549	930344	5.885	447099	6.883	2212547	5.695	1828118	5.852	294545	7.064	250924	4.728	1396574	4.728	1396265	5.695	883202	5.695	883202	1.830	1546612	1.377	1388728	7.443	9499	5.695	883202	7.699	7257	5.695	883202	7.930	18356	5.695	883202	5.349	17815	5.695	883202	6.479	5080	5.695	883202	6.693	5903	5.695	883202	7.237	57153	5.695	883202	6.792	6527	5.695	883202	7.509	47802	5.695	883202	7.757	125489	5.695	883202	7.280	101102	5.695	883202	6.602	148855	7.064	250924	6.124	135656	7.064	250924	5.621	44462	7.064	250924	0.947	70903	1.377	1388728	1.210	7542540	1.377	1388728	0.996	212251	1.377	1388728	1.631	2184773	1.377	1388728	1.268	1526218	1.377	1388728	1.037	1834961	1.377	1388728	0.914	29718	1.377	1388728	1.116	176596	1.377	1388728	1.004	487355	1.377	1388728	0.864	41557	1.377	1388728	0.955	99486	1.377	1388728	1.408	40990	1.377	1388728	1.367	60708	1.377	1388728	1.474	34182	1.377	1388728	1.062	43144	5.885	447099			5.885	447099			5.885	447099	1.004	6870	5.885	447099	5.036	1448593	5.695	1828118	4.451	2448857	5.695	1828118	3.882	275343	5.695	1828118	5.118	27906463	5.695	1828118	4.591	41129871	5.695	1828118	4.206	1316393	5.695	1828118	3.774	94222	5.695	1828118	5.778	4173581	5.695	1828118	5.283	25587706	5.695	1828118	4.764	16466861	5.695	1828118	4.254	26926672	5.695	1828118	4.022	2109838	5.695	1828118	3.479	52125	5.695	1828118	5.852	377159	5.695	1828118	5.456	3795199	5.695	1828118	5.029	16144400	5.695	1828118	4.656	7197027	5.695	1828118	4.079	8773718	5.695	1828118	3.560	28797	5.695	1828118	5.638	193080	5.695	1828118	5.329	1010445	5.695	1828118	4.995	2887511	5.695	1828118	4.368	455972	5.695	1828118	3.882	60450	5.695	1828118	5.547	444236	5.695	1828118	5.330	655484	5.695	1828118	4.953	485305	5.695	1828118	5.656	215201	5.695	1828118	5.630	132219	5.695	1828118	4.945	966058	5.695	1828118	4.830	877665	5.695	1828118	4.368	44864	5.695	1828118	5.630	358328	5.695	1828118	4.995	1033040	5.695	1828118	4.829	466534	5.695	1828118	4.632	137641	5.695	1828118	5.155	179455	5.695	1828118	6.141	36558	5.695	1828118	6.825	148880	5.695	1828118	4.789	114646	5.885	447099	5.885	84793	5.885	447099	4.723	125419	5.885	447099	4.810	784849	5.885	447099	4.129	95667	5.885	447099	4.508	106422	5.885	447099	5.069	83592	5.885	447099	5.753	118290	5.885	447099	4.863	41894	5.885	447099	3.651	566585	4.728	1396265	4.014	408016	4.728	1396265	4.376	8275215	4.728	1396265	3.758	1068041	4.728	1396265	5.110	2587496	4.728	1396265	4.500	1232470	4.728	1396265	4.640	57120	4.728	1396265	5.844	1090926	4.728	1396265	5.226	503148	4.728	1396265	6.165	302138	4.728	1396265	6.446	1928050	4.728	1396265	5.918	1545966	4.728	1396265	6.751	720866	4.728	1396265	6.204	547485	4.728	1396265	7.039	1046724	4.728	1396265	6.477	4183391	4.728	1396265	5.885	2029704	4.728	1396265	7.212	55169	4.728	1396265	6.655	164545	4.728	1396265
0913AAC_01CAL3_A1	0913AAC_01CAL3_A1.d	Cal	C3	8/2/2011 4:43 PM	3.109	41032	5.112	177983	4.552	205805	5.879	463906	6.885	488157	5.698	1965724	5.846	69192	7.066	278940	4.727	1486634	4.730	1486747	5.698	995989	5.698	995989	1.829	344342	1.380	1459528	7.421	13630	5.698	995989	7.668	7705	5.698	995989	7.940	18510	5.698	995989	5.351	14744	5.698	995989	6.539	6129	5.698	995989	6.670	5610	5.698	995989	7.239	56944	5.698	995989	6.778	7828	5.698	995989	7.503	47605	5.698	995989	7.759	125899	5.698	995989	7.276	103006	5.698	995989	6.596	152703	7.066	278940	6.126	137503	7.066	278940	5.615	46274	7.066	278940	0.940	75869	1.380	1459528	1.213	7312772	1.380	1459528	0.990	200624	1.380	1459528	1.625	2020159	1.380	1459528	1.262	1453661	1.380	1459528	1.039	1757143	1.380	1459528	0.916	29665	1.380	1459528	1.119	171181	1.380	1459528	1.006	456542	1.380	1459528	0.874	38448	1.380	1459528	0.949	98962	1.380	1459528	1.419	36414	1.380	1459528	1.361	60491	1.380	1459528	1.485	31514	1.380	1459528	1.056	38075	5.879	463906	0.767	0	5.879	463906			5.879	463906	1.006	9480	5.879	463906	5.030	1399120	5.698	1965724	4.444	2371153	5.698	1965724	3.876	260914	5.698	1965724	5.112	27329251	5.698	1965724	4.585	40105320	5.698	1965724	4.201	1254273	5.698	1965724	3.777	87398	5.698	1965724	5.780	4013198	5.698	1965724	5.285	24848540	5.698	1965724	4.766	17037127	5.698	1965724	4.253	26009142	5.698	1965724	4.024	2025819	5.698	1965724	3.587	48409	5.698	1965724	5.854	361881	5.698	1965724	5.454	3717472	5.698	1965724	5.028	15634201	5.698	1965724	4.651	6922125	5.698	1965724	4.081	8506200	5.698	1965724	3.546	27404	5.698	1965724	5.632	187211	5.698	1965724	5.327	984077	5.698	1965724	4.997	2779471	5.698	1965724	4.370	437395	5.698	1965724	3.884	64319	5.698	1965724	5.541	430618	5.698	1965724	5.328	621395	5.698	1965724	4.947	471671	5.698	1965724	5.651	220613	5.698	1965724	5.632	126198	5.698	1965724	4.939	932632	5.698	1965724	4.832	870439	5.698	1965724	4.362	45130	5.698	1965724	5.623	352599	5.698	1965724	4.997	979748	5.698	1965724	4.828	473311	5.698	1965724	4.626	141955	5.698	1965724	5.154	174294	5.698	1965724	6.143	39189	5.698	1965724	6.827	139711	5.698	1965724	4.782	107458	5.879	463906	5.879	91237	5.879	463906	4.725	128395	5.879	463906	4.811	772134	5.879	463906	4.131	89915	5.879	463906	4.510	107828	5.879	463906	5.079	80554	5.879	463906	5.747	120673	5.879	463906	4.873	52674	5.879	463906	3.645	555952	4.730	1486747	4.016	410251	4.730	1486747	4.378	8039913	4.730	1486747	3.760	1029271	4.730	1486747	5.104	2531216	4.730	1486747	4.502	1158857	4.730	1486747	4.642	57719	4.730	1486747	5.846	1048067	4.730	1486747	5.228	506765	4.730	1486747	6.168	296936	4.730	1486747	6.440	1874814	4.730	1486747	5.912	1499918	4.730	1486747	6.753	694752	4.730	1486747	6.203	575822	4.730	1486747	7.042	1031766	4.730	1486747	6.479	4067271	4.730	1486747	5.887	1947373	4.730	1486747	7.206	55755	4.730	1486747	6.654	163979	4.730	1486747
0913AAC_01CAL5_A1	0913AAC_01CAL5_A1.d	Cal	C5	8/2/2011 5:00 PM	3.119	1359723	5.114	175586	4.545	4695513	5.881	528224	6.879	12055063	5.700	1968801	5.848	1415224	7.068	275481	4.729	1465437	4.729	1465578	5.700	994078	5.700	994078	1.827	8684012	1.378	1471391	7.439	11363	5.700	994078	7.687	7581	5.700	994078	7.934	18336	5.700	994078	5.362	15662	5.700	994078	6.335	1435	5.700	994078	6.706	5969	5.700	994078	7.233	55086	5.700	994078	6.780	7638	5.700	994078	7.505	46153	5.700	994078	7.761	124413	5.700	994078	7.278	97341	5.700	994078	6.607	144644	7.068	275481	6.120	130119	7.068	275481	5.617	42083	7.068	275481	0.943	61860	1.378	1471391	1.215	7185339	1.378	1471391	0.992	198011	1.378	1471391	1.627	2009317	1.378	1471391	1.264	1423015	1.378	1471391	1.041	1735239	1.378	1471391	0.901	31129	1.378	1471391	1.121	167373	1.378	1471391	1.008	448498	1.378	1471391	0.877	42066	1.378	1471391	0.951	97084	1.378	1471391	1.412	39299	1.378	1471391	1.371	54801	1.378	1471391	1.470	28283	1.378	1471391	1.058	39812	5.881	528224			5.881	528224			5.881	528224	0.992	5791	5.881	528224	5.032	1378189	5.700	1968801	4.447	2365378	5.700	1968801	3.886	260658	5.700	1968801	5.114	26979592	5.700	1968801	4.587	40648785	5.700	1968801	4.203	1242885	5.700	1968801	3.779	91233	5.700	1968801	5.774	4016641	5.700	1968801	5.279	24421023	5.700	1968801	4.768	16693253	5.700	1968801	4.255	26623261	5.700	1968801	4.018	2002151	5.700	1968801	3.479	46700	5.700	1968801	5.848	382501	5.700	1968801	5.453	3646437	5.700	1968801	5.030	15434908	5.700	1968801	4.653	7124367	5.700	1968801	4.079	8331105	5.700	1968801	3.548	27690	5.700	1968801	5.634	181749	5.700	1968801	5.329	955266	5.700	1968801	4.999	2737705	5.700	1968801	4.364	430101	5.700	1968801	3.886	64478	5.700	1968801	5.551	422916	5.700	1968801	5.327	626822	5.700	1968801	4.949	459996	5.700	1968801	5.653	198831	5.700	1968801	5.634	125491	5.700	1968801	4.941	920296	5.700	1968801	4.826	836006	5.700	1968801	4.364	44022	5.700	1968801	5.625	349624	5.700	1968801	4.991	991439	5.700	1968801	4.830	439410	5.700	1968801	4.628	129638	5.700	1968801	5.153	167244	5.700	1968801	6.128	37343	5.700	1968801	6.813	148798	5.700	1968801	4.785	101031	5.881	528224	5.881	94711	5.881	528224	4.719	116316	5.881	528224	4.806	759929	5.881	528224	4.133	85099	5.881	528224	4.504	103266	5.881	528224	5.081	76201	5.881	528224	5.749	116841	5.881	528224	4.875	46963	5.881	528224	3.647	543526	4.729	1465578	4.010	401942	4.729	1465578	4.372	7758248	4.729	1465578	3.754	1008466	4.729	1465578	5.106	2490541	4.729	1465578	4.504	1277698	4.729	1465578	4.636	56676	4.729	1465578	5.840	1123397	4.729	1465578	5.230	488444	4.729	1465578	6.161	293253	4.729	1465578	6.433	1840871	4.729	1465578	5.914	1533447	4.729	1465578	6.747	696484	4.729	1465578	6.205	516949	4.729	1465578	7.044	1011718	4.729	1465578	6.481	3997565	4.729	1465578	5.881	2072082	4.729	1465578	7.217	55507	4.729	1465578	6.652	157781	4.729	1465578
